,mean_residual,l2_relative_error,mse,method,ratio,seed,n_iterations,num_domain,num_boundary,num_initial,n_candidate_points,hard_constrained,model_version,influence_sign
6719,0.011900805,0.01843831624509722,0.00012830884360366538,IF,0.04,8,50000,2540,80,160,10000,True,10k,abs
6720,0.007583333,0.036140917325142984,0.0004929608331965546,IF,0.02,3,50000,2540,80,160,10000,False,train,pos
6721,0.0077618769999999995,0.036376839222292665,0.0004994177722000086,IF,0.02,3,50000,2540,80,160,10000,False,test,pos
6722,0.007583333,0.036140917325142984,0.0004929608331965546,IF,0.02,3,50000,2540,80,160,10000,False,10k,pos
6723,0.02828282,0.10012819733433556,0.003783788619194361,RAR,0.05,8,10000,2540,80,160,10000,True,train,abs
6724,0.028489776,0.09757913435955058,0.0035935855977746547,RAR,0.05,8,10000,2540,80,160,10000,True,test,abs
6725,0.028489776,0.09757913435955058,0.0035935855977746547,RAR,0.05,8,10000,2540,80,160,10000,True,10k,abs
6726,0.013435906000000001,0.011598152859074588,5.0768195645903665e-05,random,0.05,5,50000,2540,80,160,10000,True,train,abs
6727,0.013777256000000002,0.012409641631752772,5.812092960249206e-05,random,0.05,5,50000,2540,80,160,10000,True,test,abs
6728,0.013435906000000001,0.011598152859074588,5.0768195645903665e-05,random,0.05,5,50000,2540,80,160,10000,True,10k,abs
6729,0.01470358,0.05487586086520587,0.00113651916725128,RAR,0.07,8,50000,2540,80,160,10000,True,train,abs
6730,0.01470358,0.05487586086520587,0.00113651916725128,RAR,0.07,8,50000,2540,80,160,10000,True,test,abs
6731,0.017003885,0.07726279985476205,0.002252967651125288,RAR,0.07,8,50000,2540,80,160,10000,True,10k,abs
6732,0.03197425,0.024067873560597964,0.0002186198109465472,IF,0.05,6,10000,2540,80,160,10000,True,train,abs
6733,0.03197425,0.024067873560597964,0.0002186198109465472,IF,0.05,6,10000,2540,80,160,10000,True,test,abs
6734,0.03197425,0.024067873560597964,0.0002186198109465472,IF,0.05,6,10000,2540,80,160,10000,True,10k,abs
6735,0.01335904,0.0594376347760177,0.0013333283393267465,RAR,0.02,8,50000,2540,80,160,10000,True,train,abs
6736,0.01335904,0.0594376347760177,0.0013333283393267465,RAR,0.02,8,50000,2540,80,160,10000,True,test,abs
6737,0.014588877,0.05695443309317363,0.0012242472541380545,RAR,0.02,8,50000,2540,80,160,10000,True,10k,abs
6738,0.02325759,0.08075681943558065,0.002461344956403086,IF,0.01,3,50000,2540,80,160,10000,True,train,pos
6739,0.02325759,0.08075681943558065,0.002461344956403086,IF,0.01,3,50000,2540,80,160,10000,True,test,pos
6740,0.02325759,0.08075681943558065,0.002461344956403086,IF,0.01,3,50000,2540,80,160,10000,True,10k,pos
6741,0.011710645,0.007870332814998469,2.337761852780639e-05,IF,0.01,2,50000,2540,80,160,10000,True,train,pos
6742,0.011710645,0.007870332814998469,2.337761852780639e-05,IF,0.01,2,50000,2540,80,160,10000,True,test,pos
6743,0.011977706999999999,0.008115738360239887,2.485822684964024e-05,IF,0.01,2,50000,2540,80,160,10000,True,10k,pos
6744,0.012093982,0.02561612061002988,0.0002476514018246313,IF,0.03,2,10000,2540,80,160,10000,False,train,neg
6745,0.01757357,0.03211500545885237,0.00038925130045831813,IF,0.03,2,10000,2540,80,160,10000,False,test,neg
6746,0.012093982,0.02561612061002988,0.0002476514018246313,IF,0.03,2,10000,2540,80,160,10000,False,10k,neg
6747,0.05323667,0.4427219864849939,0.07397351452709405,IF,0.06,4,50000,2540,80,160,10000,False,train,pos
6748,0.07839488,0.4627111590685362,0.08080421557316665,IF,0.06,4,50000,2540,80,160,10000,False,test,pos
6749,0.05323667,0.4427219864849939,0.07397351452709405,IF,0.06,4,50000,2540,80,160,10000,False,10k,pos
6750,0.02058078,0.07314522532729424,0.002019231144143292,IF,0.02,6,10000,2540,80,160,10000,False,train,neg
6751,0.021972977,0.06565771953804082,0.0016269929115688491,IF,0.02,6,10000,2540,80,160,10000,False,test,neg
6752,0.02058078,0.07314522532729424,0.002019231144143292,IF,0.02,6,10000,2540,80,160,10000,False,10k,neg
6753,0.012542703999999998,0.13030509747493652,0.0064082121748367075,random,0.07,2,10000,2540,80,160,10000,False,train,abs
6754,0.012910053999999999,0.13196655859829287,0.006572670405680864,random,0.07,2,10000,2540,80,160,10000,False,test,abs
6755,0.012542703999999998,0.13030509747493652,0.0064082121748367075,random,0.07,2,10000,2540,80,160,10000,False,10k,abs
6756,0.008538364,0.03864185999567226,0.0005635469675553508,IF,0.03,3,50000,2540,80,160,10000,False,train,abs
6757,0.008758812,0.036885296115142636,0.0005134765570179161,IF,0.03,3,50000,2540,80,160,10000,False,test,abs
6758,0.009383613,0.026823108957122224,0.0002715390531623392,IF,0.03,3,50000,2540,80,160,10000,False,10k,abs
6759,0.025125658,0.035801287457624564,0.00048373928817574267,random,0.06,2,10000,2540,80,160,10000,True,train,abs
6760,0.02877863,0.04371711086036259,0.000721301736476379,random,0.06,2,10000,2540,80,160,10000,True,test,abs
6761,0.024617892000000002,0.03291344277772055,0.0004088468880218812,random,0.06,2,10000,2540,80,160,10000,True,10k,abs
6762,0.012045148,0.025519429705396224,0.00024578535460389236,IF,0.04,2,10000,2540,80,160,10000,False,train,neg
6763,0.017587204,0.03206233971330065,0.0003879756724212243,IF,0.04,2,10000,2540,80,160,10000,False,test,neg
6764,0.012045148,0.025519429705396224,0.00024578535460389236,IF,0.04,2,10000,2540,80,160,10000,False,10k,neg
6765,0.011483593,0.09731504365161513,0.0035741603727498243,random,1.0,9,50000,2540,80,160,10000,False,train,abs
6766,0.011483593,0.09731504365161513,0.0035741603727498243,random,1.0,9,50000,2540,80,160,10000,False,test,abs
6767,0.011483593,0.09731504365161513,0.0035741603727498243,random,1.0,9,50000,2540,80,160,10000,False,10k,abs
6768,0.0123901935,0.0959935148918739,0.003477746001559836,IF,0.08,9,50000,2540,80,160,10000,False,train,pos
6769,0.0123901935,0.0959935148918739,0.003477746001559836,IF,0.08,9,50000,2540,80,160,10000,False,test,pos
6770,0.0123901935,0.0959935148918739,0.003477746001559836,IF,0.08,9,50000,2540,80,160,10000,False,10k,pos
6771,0.01126828,0.1379556633979466,0.0071827895111064,RAR,0.07,2,50000,2540,80,160,10000,False,train,abs
6772,0.01126828,0.1379556633979466,0.0071827895111064,RAR,0.07,2,50000,2540,80,160,10000,False,test,abs
6773,0.011516077,0.1380815927455272,0.007195908752616475,RAR,0.07,2,50000,2540,80,160,10000,False,10k,abs
6774,0.014742527,0.04318660100686361,0.0007039018724998926,IF,0.03,5,50000,2540,80,160,10000,True,train,neg
6775,0.014742527,0.04318660100686361,0.0007039018724998926,IF,0.03,5,50000,2540,80,160,10000,True,test,neg
6776,0.014742527,0.04318660100686361,0.0007039018724998926,IF,0.03,5,50000,2540,80,160,10000,True,10k,neg
6777,0.113396466,0.4219978078443202,0.0672100876407872,random,0.03,4,50000,2540,80,160,10000,False,train,abs
6778,0.11569744,0.4293078743975309,0.06955875187848537,random,0.03,4,50000,2540,80,160,10000,False,test,abs
6779,0.113396466,0.4219978078443202,0.0672100876407872,random,0.03,4,50000,2540,80,160,10000,False,10k,abs
6780,0.011769996999999999,0.027029084851480933,0.0002757253871077338,IF,0.04,8,50000,2540,80,160,10000,True,train,neg
6781,0.012210806999999999,0.027365412621137872,0.00028262987969979517,IF,0.04,8,50000,2540,80,160,10000,True,test,neg
6782,0.011857464,0.026505003649920537,0.00026513667680602444,IF,0.04,8,50000,2540,80,160,10000,True,10k,neg
6783,0.026507415,0.029015267302247225,0.00031773658503836313,IF,0.05,9,10000,2540,80,160,10000,True,train,abs
6784,0.026507415,0.029015267302247225,0.00031773658503836313,IF,0.05,9,10000,2540,80,160,10000,True,test,abs
6785,0.026507415,0.029015267302247225,0.00031773658503836313,IF,0.05,9,10000,2540,80,160,10000,True,10k,abs
6786,0.06307379,0.6015322930574136,0.1365626596454845,random,0.08,4,10000,2540,80,160,10000,False,train,abs
6787,0.059607299999999995,0.6035149908940441,0.13746438585444984,random,0.08,4,10000,2540,80,160,10000,False,test,abs
6788,0.06307379,0.6015322930574136,0.1365626596454845,random,0.08,4,10000,2540,80,160,10000,False,10k,abs
6789,0.028119255,0.04301716631966725,0.0006983894481419116,random,0.01,7,10000,2540,80,160,10000,True,train,abs
6790,0.03933071,0.05801857209973237,0.001270422404446409,random,0.01,7,10000,2540,80,160,10000,True,test,abs
6791,0.028119255,0.04301716631966725,0.0006983894481419116,random,0.01,7,10000,2540,80,160,10000,True,10k,abs
6792,0.03225496,0.03317759458579659,0.00041543574723890386,IF,0.06,2,10000,2540,80,160,10000,True,train,abs
6793,0.03225496,0.03317759458579659,0.00041543574723890386,IF,0.06,2,10000,2540,80,160,10000,True,test,abs
6794,0.03225496,0.03317759458579659,0.00041543574723890386,IF,0.06,2,10000,2540,80,160,10000,True,10k,abs
6795,0.017718252,0.013217172167630192,6.593122821972855e-05,random,0.05,4,50000,2540,80,160,10000,True,train,abs
6796,0.018619305,0.013653063387236848,7.03516495548764e-05,random,0.05,4,50000,2540,80,160,10000,True,test,abs
6797,0.017718252,0.013217172167630192,6.593122821972855e-05,random,0.05,4,50000,2540,80,160,10000,True,10k,abs
6798,0.0123632075,0.09526765449908164,0.003425350502898193,IF,0.04,9,50000,2540,80,160,10000,False,train,pos
6799,0.0123632075,0.09526765449908164,0.003425350502898193,IF,0.04,9,50000,2540,80,160,10000,False,test,pos
6800,0.0123632075,0.09526765449908164,0.003425350502898193,IF,0.04,9,50000,2540,80,160,10000,False,10k,pos
6801,0.012654393,0.02579495709406112,0.00025112138127332496,IF,0.02,2,10000,2540,80,160,10000,False,train,neg
6802,0.01754931,0.03216175963166798,0.00039038549737198337,IF,0.02,2,10000,2540,80,160,10000,False,test,neg
6803,0.013170507,0.02579247752218109,0.000251073104892358,IF,0.02,2,10000,2540,80,160,10000,False,10k,neg
6804,0.014936204,0.01224385546682222,5.657837377851566e-05,RAR,0.02,5,50000,2540,80,160,10000,True,train,abs
6805,0.014936204,0.01224385546682222,5.657837377851566e-05,RAR,0.02,5,50000,2540,80,160,10000,True,test,abs
6806,0.014936204,0.01224385546682222,5.657837377851566e-05,RAR,0.02,5,50000,2540,80,160,10000,True,10k,abs
6807,0.02785502,0.08285303315788642,0.0025907821490089677,RAR,0.07,8,10000,2540,80,160,10000,True,train,abs
6808,0.02785502,0.08285303315788642,0.0025907821490089677,RAR,0.07,8,10000,2540,80,160,10000,True,test,abs
6809,0.02785502,0.08285303315788642,0.0025907821490089677,RAR,0.07,8,10000,2540,80,160,10000,True,10k,abs
6810,0.015621568,0.05401380557241518,0.0011010920461464123,random,0.08,7,50000,2540,80,160,10000,False,train,abs
6811,0.017986137,0.059359311519445686,0.0013298166985325213,random,0.08,7,50000,2540,80,160,10000,False,test,abs
6812,0.015621568,0.05401380557241518,0.0011010920461464123,random,0.08,7,50000,2540,80,160,10000,False,10k,abs
6813,0.0364122,0.02812582778829048,0.00029855524031527375,IF,0.03,7,10000,2540,80,160,10000,True,train,abs
6814,0.0364122,0.02812582778829048,0.00029855524031527375,IF,0.03,7,10000,2540,80,160,10000,True,test,abs
6815,0.0364122,0.02812582778829048,0.00029855524031527375,IF,0.03,7,10000,2540,80,160,10000,True,10k,abs
6816,0.0110145,0.026344582415593586,0.00026193691599142984,IF,0.05,7,50000,2540,80,160,10000,True,train,pos
6817,0.011149731000000001,0.02584260349004768,0.0002520499410033981,IF,0.05,7,50000,2540,80,160,10000,True,test,pos
6818,0.0110145,0.026344582415593586,0.00026193691599142984,IF,0.05,7,50000,2540,80,160,10000,True,10k,pos
6819,0.07617560000000001,0.4457514204345209,0.0749893420916754,IF,0.06,4,50000,2540,80,160,10000,False,train,abs
6820,0.07583313,0.4600332907758342,0.07987163851687024,IF,0.06,4,50000,2540,80,160,10000,False,test,abs
6821,0.07617560000000001,0.4457514204345209,0.0749893420916754,IF,0.06,4,50000,2540,80,160,10000,False,10k,abs
6822,0.015009403999999999,0.018539780281031284,0.00012972486806882267,IF,0.02,5,50000,2540,80,160,10000,True,train,pos
6823,0.015009403999999999,0.018539780281031284,0.00012972486806882267,IF,0.02,5,50000,2540,80,160,10000,True,test,pos
6824,0.015009403999999999,0.018539780281031284,0.00012972486806882267,IF,0.02,5,50000,2540,80,160,10000,True,10k,pos
6825,0.022838755,0.03164187833818518,0.0003778666684435293,random,0.05,2,10000,2540,80,160,10000,True,train,abs
6826,0.026907172000000004,0.04012887985270178,0.00060775444808839,random,0.05,2,10000,2540,80,160,10000,True,test,abs
6827,0.022838755,0.03164187833818518,0.0003778666684435293,random,0.05,2,10000,2540,80,160,10000,True,10k,abs
6828,0.0077979397,0.02280618739751715,0.00019629961553509066,random,0.1,3,50000,2540,80,160,10000,False,train,abs
6829,0.008299954,0.024069173995633963,0.00021864343651044856,random,0.1,3,50000,2540,80,160,10000,False,test,abs
6830,0.008283883,0.019839191082213704,0.00014854635258917034,random,0.1,3,50000,2540,80,160,10000,False,10k,abs
6831,0.021377322999999997,0.08772193950112052,0.002904226756667544,random,0.1,6,10000,2540,80,160,10000,False,train,abs
6832,0.021947596,0.0884439975266239,0.0029522341482119247,random,0.1,6,10000,2540,80,160,10000,False,test,abs
6833,0.021377322999999997,0.08772193950112052,0.002904226756667544,random,0.1,6,10000,2540,80,160,10000,False,10k,abs
6834,0.021015963999999998,0.06072709449282888,0.001391807194687083,IF,0.1,6,10000,2540,80,160,10000,False,train,neg
6835,0.021015963999999998,0.06072709449282888,0.001391807194687083,IF,0.1,6,10000,2540,80,160,10000,False,test,neg
6836,0.021015963999999998,0.06072709449282888,0.001391807194687083,IF,0.1,6,10000,2540,80,160,10000,False,10k,neg
6837,0.01268165,0.025693826654967764,0.0002491561729361129,IF,0.08,2,10000,2540,80,160,10000,False,train,neg
6838,0.017619241,0.031887944638598405,0.0003837665576584448,IF,0.08,2,10000,2540,80,160,10000,False,test,neg
6839,0.014431493,0.024732276535560916,0.00023085658096987265,IF,0.08,2,10000,2540,80,160,10000,False,10k,neg
6840,0.014371169,0.037352392796083767,0.0005265637135400057,IF,0.01,5,50000,2540,80,160,10000,True,train,abs
6841,0.0148224905,0.03730239486407957,0.000525154996467375,IF,0.01,5,50000,2540,80,160,10000,True,test,abs
6842,0.015319567,0.036510828823862,0.0005031036354919297,IF,0.01,5,50000,2540,80,160,10000,True,10k,abs
6843,0.020978048,0.038996198456358135,0.000573929589297953,random,0.02,9,10000,2540,80,160,10000,True,train,abs
6844,0.020978048,0.038996198456358135,0.000573929589297953,random,0.02,9,10000,2540,80,160,10000,True,test,abs
6845,0.020978048,0.038996198456358135,0.000573929589297953,random,0.02,9,10000,2540,80,160,10000,True,10k,abs
6846,0.043460254000000004,0.557437045565109,0.11727507687131487,IF,0.08,4,50000,2540,80,160,10000,False,train,neg
6847,0.0110436715,0.02460231302958102,0.0002284367389716956,IF,0.08,4,50000,2540,80,160,10000,False,test,neg
6848,0.043460254000000004,0.557437045565109,0.11727507687131487,IF,0.08,4,50000,2540,80,160,10000,False,10k,neg
6849,0.033259794,0.047375367643602034,0.00084706991674978,RAR,0.03,2,10000,2540,80,160,10000,True,train,abs
6850,0.033259794,0.047375367643602034,0.00084706991674978,RAR,0.03,2,10000,2540,80,160,10000,True,test,abs
6851,0.033259794,0.047375367643602034,0.00084706991674978,RAR,0.03,2,10000,2540,80,160,10000,True,10k,abs
6852,0.026545616,0.03329831969092118,0.00041846458480556873,random,0.05,5,10000,2540,80,160,10000,True,train,abs
6853,0.038935132000000004,0.06837386240942292,0.0017643888282043853,random,0.05,5,10000,2540,80,160,10000,True,test,abs
6854,0.026545616,0.03329831969092118,0.00041846458480556873,random,0.05,5,10000,2540,80,160,10000,True,10k,abs
6855,0.014839871999999999,0.04146187351582513,0.0006488016067342112,IF,0.05,5,50000,2540,80,160,10000,True,train,neg
6856,0.014839871999999999,0.04146187351582513,0.0006488016067342112,IF,0.05,5,50000,2540,80,160,10000,True,test,neg
6857,0.014839871999999999,0.04146187351582513,0.0006488016067342112,IF,0.05,5,50000,2540,80,160,10000,True,10k,neg
6858,0.013143906,0.05451695929110999,0.0011217015540571826,IF,0.06,6,50000,2540,80,160,10000,False,train,neg
6859,0.013143906,0.05451695929110999,0.0011217015540571826,IF,0.06,6,50000,2540,80,160,10000,False,test,neg
6860,0.013143906,0.05451695929110999,0.0011217015540571826,IF,0.06,6,50000,2540,80,160,10000,False,10k,neg
6861,0.018271092,0.0472883522129337,0.0008439611086690456,IF,0.01,4,50000,2540,80,160,10000,True,train,abs
6862,0.018271092,0.0472883522129337,0.0008439611086690456,IF,0.01,4,50000,2540,80,160,10000,True,test,abs
6863,0.017925913,0.04338248208405466,0.0007103017162817317,IF,0.01,4,50000,2540,80,160,10000,True,10k,abs
6864,0.018011376000000003,0.02158216008202799,0.00017579393634332228,IF,1.0,3,50000,2540,80,160,10000,True,train,neg
6865,0.018011376000000003,0.02158216008202799,0.00017579393634332228,IF,1.0,3,50000,2540,80,160,10000,True,test,neg
6866,0.018011376000000003,0.02158216008202799,0.00017579393634332228,IF,1.0,3,50000,2540,80,160,10000,True,10k,neg
6867,0.014917587,0.037311436079591975,0.0005254095975418551,RAR,0.09,5,10000,2540,80,160,10000,False,train,abs
6868,0.014917587,0.037311436079591975,0.0005254095975418551,RAR,0.09,5,10000,2540,80,160,10000,False,test,abs
6869,0.014917587,0.037311436079591975,0.0005254095975418551,RAR,0.09,5,10000,2540,80,160,10000,False,10k,abs
6870,0.01471335,0.02910772992295095,0.0003197648667367334,IF,0.02,5,10000,2540,80,160,10000,False,train,abs
6871,0.01610109,0.03358181369990418,0.00042562033363080764,IF,0.02,5,10000,2540,80,160,10000,False,test,abs
6872,0.01471335,0.02910772992295095,0.0003197648667367334,IF,0.02,5,10000,2540,80,160,10000,False,10k,abs
6873,0.12803583,0.25535304913851203,0.024609124759882573,IF,0.03,4,10000,2540,80,160,10000,False,train,neg
6874,0.11072734,0.2545531909983965,0.024455196851669508,IF,0.03,4,10000,2540,80,160,10000,False,test,neg
6875,0.12803583,0.25535304913851203,0.024609124759882573,IF,0.03,4,10000,2540,80,160,10000,False,10k,neg
6876,0.010296253,0.0181640044092444,0.0001245194716199859,IF,0.03,8,50000,2540,80,160,10000,False,train,abs
6877,0.010296253,0.0181640044092444,0.0001245194716199859,IF,0.03,8,50000,2540,80,160,10000,False,test,abs
6878,0.010296253,0.0181640044092444,0.0001245194716199859,IF,0.03,8,50000,2540,80,160,10000,False,10k,abs
6879,0.03477829,0.039307737566041945,0.0005831364217348411,IF,0.06,4,10000,2540,80,160,10000,True,train,pos
6880,0.03477829,0.039307737566041945,0.0005831364217348411,IF,0.06,4,10000,2540,80,160,10000,True,test,pos
6881,0.03477829,0.039307737566041945,0.0005831364217348411,IF,0.06,4,10000,2540,80,160,10000,True,10k,pos
6882,0.017987717,0.03843042699641263,0.0005573968263315131,IF,0.08,3,10000,2540,80,160,10000,False,train,pos
6883,0.017987717,0.03843042699641263,0.0005573968263315131,IF,0.08,3,10000,2540,80,160,10000,False,test,pos
6884,0.017987717,0.03843042699641263,0.0005573968263315131,IF,0.08,3,10000,2540,80,160,10000,False,10k,pos
6885,0.022656389,0.033078271366056865,0.00041295210409257447,random,0.03,2,10000,2540,80,160,10000,True,train,abs
6886,0.026831722000000002,0.0408168055329457,0.0006287704112485492,random,0.03,2,10000,2540,80,160,10000,True,test,abs
6887,0.022656389,0.033078271366056865,0.00041295210409257447,random,0.03,2,10000,2540,80,160,10000,True,10k,abs
6888,0.013931626,0.15816357075471216,0.009441195576587643,RAR,0.04,6,50000,2540,80,160,10000,False,train,abs
6889,0.014680588999999999,0.07932287790554714,0.0023747122724535837,RAR,0.04,6,50000,2540,80,160,10000,False,test,abs
6890,0.014117682,0.15990212945876991,0.0096498945291328,RAR,0.04,6,50000,2540,80,160,10000,False,10k,abs
6891,0.007303111700000001,0.03555242774457647,0.000477037583922278,RAR,0.06,5,50000,2540,80,160,10000,False,train,abs
6892,0.007303111700000001,0.03555242774457647,0.000477037583922278,RAR,0.06,5,50000,2540,80,160,10000,False,test,abs
6893,0.007382004,0.04769563868709811,0.0008585614992052504,RAR,0.06,5,50000,2540,80,160,10000,False,10k,abs
6894,0.019348698,0.05594013441743357,0.0011810304174978824,RAR,0.07,3,10000,2540,80,160,10000,False,train,abs
6895,0.019348698,0.05594013441743357,0.0011810304174978824,RAR,0.07,3,10000,2540,80,160,10000,False,test,abs
6896,0.019348698,0.05594013441743357,0.0011810304174978824,RAR,0.07,3,10000,2540,80,160,10000,False,10k,abs
6897,0.016895266000000003,0.039054054111245635,0.0005756338428132753,random,0.08,3,10000,2540,80,160,10000,False,train,abs
6898,0.017240321,0.04107372809509785,0.0006367109508740012,random,0.08,3,10000,2540,80,160,10000,False,test,abs
